"unique_name"	"#genome"	"1-FH"	"1-FH-PMA"	"1-UB"	"1-UB-PMA"	"1-AC-PMA"	"1-PC-PMA"	"1-Abd"	"1-Abd-PMA"	"2-FH"	"2-FH-PMA"	"2-UB"	"2-UB-PMA"	"2-AC"	"2-AC-PMA"	"2-PC"	"2-PC-PMA"	"2-FA"	"2-Abd-PMA"	"3-FH"	"3-FH-PMA"	"3-UB"	"3-UB-PMA"	"3-AC"	"3-AC-PMA"	"3-PC"	"3-PC-PMA"	"3-FA"	"3-Abd"	"3-Abd-PMA"	"4-FH"	"4-FH-PMA"	"4-UB"	"4-UB-PMA"	"4-AC"	"4-AC-PMA"	"4-PC"	"4-PC-PMA"	"4-FA"	"4-FA-PMA"	"4-Abd"	"5-FH"	"5-FH-PMA"	"5-UB"	"5-UB-PMA"	"5-AC"	"5-AC-PMA"	"5-PC"	"5-PC-PMA"	"5-FA"	"5-FA-PMA"	"5-Abd"	"6-FH"	"6-FH-PMA"	"6-UB"	"6-UB-PMA"	"6-AC"	"6-AC-PMA"	"6-PC"	"6-PC-PMA"	"6-FA"	"6-Abd"	"7-FH"	"7-FH-PMA"	"7-UB"	"7-UB-PMA"	"7-AC"	"7-PC"	"7-PC-PMA"	"7-FA"	"7-FA-PMA"	"7-Abd"	"8-FH"	"8-FH-PMA"	"8-UB"	"8-UB-PMA"	"8-AC"	"8-AC-PMA"	"8-PC"	"8-PC-PMA"	"8-FA"	"8-FA-PMA"	"8-Abd"	"8-Abd-PMA"	"9-FH"	"9-FH-PMA"	"9-UB"	"9-AC"	"9-AC-PMA"	"9-PC"	"9-PC-PMA"	"9-FA"	"9-Abd"	"10-FH"	"10-FH-PMA"	"10-UB"	"10-UB-PMA"	"10-AC"	"10-PC"	"10-FA"	"10-FA-PMA"	"10-Abd"	"10-Abd-PMA"	"11-FH"	"11-FH-PMA"	"11-UB"	"11-UB-PMA"	"11-AC-PMA"	"11-PC"	"11-PC-PMA"	"11-FA"	"11-FA-PMA"	"11-Abd"	"12-FH"	"12-FH-PMA"	"12-UB"	"12-UB-PMA"	"12-AC"	"12-AC-PMA"	"12-PC-PMA"	"12-FA-PMA"	"12-Abd"	"12-Abd-PMA"	"total_length"	"N50"	"completeness"	"contamination"	"5S_rRNA"	"LSU_rRNA_bacteria"	"SSU_rRNA_bacteria"	"Numb_tRNAs"	"gtdb_domain"	"gtdb_phylum"	"gtdb_class"	"gtdb_order"	"gtdb_family"	"gtdb_genus"	"gtdb_species"	"novelty"	"Sample"
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus sanguinis"	"SMGC_258"	6.3767321064139	4.19987554727305	2.83611060648032	5.69071524065063	40.5612518882193	705.926666165853	2.97099726903883	4.77401602197267	5.39078468795159	7.57290635320474	60.2090876105258	63.69144862219	2631.83451789577	957.697069137887	5832.83787271265	4473.38672781603	1955.13918283663	1962.3747458152	1.58774048203403	2.8356012609915	10.7186253667468	3.26754040667162	611.670197327913	734.696102809746	240.444585339197	517.786523622127	71.3144615342506	166.735089519145	225.388273659716	6.27284299485234	4.29069971215094	4.65017633443393	3.44286156008681	529.796440955469	608.021984260917	1399.44370520401	696.655345367964	303.790439500925	314.275016678977	208.326141556932	16.8664773659302	16.2956404421559	131.62818732647	142.193467435243	1004.19666484042	440.537435306536	5686.02463322788	3573.9498142291	1547.31440640233	1039.10324831449	4511.89512690819	18.4445063501533	26.4945142012631	15.2017694662152	37.3446962984276	103.518244162499	235.218517801639	209.016700544842	219.192422064673	108.57048515876	109.114525462375	2.9775488465879	4.85869133910231	6.15242207210002	6.80511773340687	42.2897904535815	131.195742822286	535.359908243821	50.7663615708155	111.296008722661	37.2514755634138	12.5716954081377	5.14808471020401	178.661936276058	172.875001195213	236.896036954686	278.448112495964	262.121934659787	390.938021563506	152.440281880219	164.140683785374	301.122722395193	228.71637371194	7262.94017325874	12.5967611928947	3.17917427417633	36.2335003788484	194.715729278499	245.489752904579	540.131718583369	73.0218372981849	78.4145130118266	42.3699789288879	26.2619731771442	79.6370300171287	118.971928810958	1897.39607076606	2558.06348108318	4933.97586735921	1537.56473082211	2511.08179572564	445.720622226436	6.37160425207586	2.42981826494327	8.01904336742913	5.64364020228208	83.8228033138163	520.206440258625	500.306414777206	302.631193842192	287.16215657547	107.245639187747	14.593717286703	11.8216896001512	7.09445419450754	4.02777993500545	20.2182172176173	12.9564930573953	259.388372108908	80.9012756394708	3.45723351607797	0.954797175710226	2486934	7176	"79.79"	"0.91"	"0"	"0"	"0"	15	"d__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Paracoccus"	"s__Paracoccus sanguinis"	"Known"	"SAMPLE_914"
"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__"	"SMGC_262"	7.42892617096794	4.34272090538654	6.78448171013279	4.54755978433263	85.1823783124285	392.403962776967	6.03437657402153	1.89040584677842	5.25561301731007	3.44540881755843	26.4188444125381	21.1781760557172	722.470550340671	209.370086342556	376.057672554375	341.999320943634	253.336925892354	317.131694107205	48.3727673040478	17.7717840797411	64.9766955804741	34.6504751367427	490.737760264183	11.0365778954643	12417.1298304069	8529.17852431866	2920.67369996668	2607.24444279268	2752.4662225294	77.6490048492121	55.315146832959	16.8691166824165	7.99174582595227	599.633512403941	493.980072826006	4184.64824706711	4375.94538261811	563.41907781043	507.666150580604	1976.86810955449	6.23874810397318	2.18829670466615	25.7686075502333	24.5418618737503	577.632637752931	224.912441611401	1437.90281863221	895.234131634376	1703.78165126922	1159.28531464841	803.203183685323	38.6211728313533	29.8614743843954	26.9465299218201	52.9994148260378	209.881229121005	451.338273244825	519.702663391734	718.62652810146	210.957898689333	175.475600601472	13.8546929898368	6.37654457806793	8.74730596644709	9.37073764602043	145.598329806695	2645.62098848962	1587.28881900334	358.585943851187	348.549890551801	235.14268023328	4.74443822150455	3.983332253939	130.191792658501	146.974775198736	434.712074253067	641.918670466347	678.827897512998	499.37469854757	275.356470834553	279.151592656761	188.245930530998	197.10455177001	195.413109254601	8.81705833166284	16.235255191894	4967.90361678537	2697.27878877868	4384.9117571382	3790.993037047	2954.59835331446	4217.95196164453	27.4913858008482	23.9692014519141	39.8770648457817	32.3843254479589	8570.45360194051	3465.62338943266	1834.31833916093	1138.3359337913	4302.22829573198	111.831270174267	1.03530649020358	0.987038161892815	2.71457264236688	1.88106949928513	18.4680184385761	487.554318601003	566.003037043156	37.5899618313429	37.0810179659473	18.9413948649983	17.1260386212402	28.4129813624418	8.01920431741946	7.36272194678811	35.7087932605609	7.73731367285161	838.729972706402	158.373530319492	17.2272291418833	6.2057069066635	1530538	3713	"55.61"	"0"	"0"	"0"	"0"	11	"d__Bacteria"	"p__Actinobacteriota"	"c__Actinobacteria"	"o__Mycobacteriales"	"f__Mycobacteriaceae"	"g__Corynebacterium"	"s__"	"Known"	"SAMPLE_963"
"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella_A;s__Moraxella_A osloensis"	"SMGC_265"	11.993519797872	5.35217894779977	4.66281988296164	2.90610562334805	47.0922124742787	650.676098653661	3.59916836538919	8.87298270481279	4.15824822196815	2.51631893380598	42.9986108620879	61.7143806077174	556.908409026505	648.860115425779	267.806050025373	258.134325865643	517.685161036822	701.421563925793	34.2098161150717	16.4045699062352	863.853359551684	399.650691542034	469.698701324589	2461.46031044269	9581.91350843306	9201.81956126097	2966.89443989949	7934.83248681289	6494.64289481487	5.68454993986895	5.58141995723361	3.36880087732586	0.817136524610251	388.223509951126	258.47885293763	804.418816039576	639.728591550552	252.104313788946	263.538264704766	222.473485242393	6.83460837677835	3.91559004160935	62.5759606611907	46.0383959358525	236.944909386815	104.193000413143	2063.73339111168	1630.25447776904	470.635975362403	455.053801890983	840.686334891872	11.9454852774389	33.7131116870891	22.9601415115894	34.3599878358719	39.8307709287543	89.6636307894407	264.499138865187	459.792122241809	114.421742116122	49.8468418549841	5.90253573594074	2.32852191186716	1.59712626198325	3.95230718787138	12.0579542107375	40.9144705874627	170.805236785224	56.079134944593	84.8680806890561	8.02138535723952	9.39053077222013	14.1277334890864	201.123834394752	352.872697681997	443.08572881594	606.151556287714	380.439453544208	593.277309654234	327.105722347038	421.738694347376	251.067379939577	433.820111062209	1510.77445176025	12.8788959425473	5.84778102008718	25.1259724114239	63.1835725035364	136.284104061406	244.919685509475	263.674617283492	138.065872390534	129.134474529912	111.051530846833	122.504196310593	143.17640418541	1145.57089614505	3908.5201280502	3436.95819975565	938.807388053591	2662.94692066328	1533.95519966398	6.94690265448907	5.20380327744134	35.7356483518585	14.1245846522396	352.582855774152	2355.40337076823	1686.17283616553	1186.87114576428	1394.14543400304	770.649760727104	13.1893425443052	13.809730241308	0.640581319071368	2.87535556725861	7.91079692638769	9.42906388099044	205.519859109976	83.5278009600944	4.54720126696769	0.84980142853304	2395031	30874	"99.71"	"0.1"	"0"	"0"	"0"	19	"d__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Moraxellaceae"	"g__Moraxella_A"	"s__Moraxella_A osloensis"	"Known"	"SAMPLE_1204"
"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__"	"SMGC_271"	7.77157615566805	3.61427732341524	15.2661217821048	21.7141141444816	100.100126620768	427.190164518908	11.5805479179841	3.93168208795232	8.91961473701291	6.74701047379308	27.7267257506034	37.5463469264762	714.110115747996	474.410075149638	336.923797124778	504.613309199936	158.155871806019	284.543141693542	50.8365626775999	15.3385691586627	62.8992000398008	36.389809141813	1120.85434228331	127.333660515521	13739.173124704	9458.21950197999	2928.33107591584	2393.73762384142	2946.38120502412	137.558995462428	90.4229532064887	41.4303135019399	10.2976512616027	997.447379137539	1117.13250813947	7743.15641109308	8250.40730786521	1003.66686458623	907.887741356698	3463.16212607173	16.0349417446735	12.5986543280631	48.8637121335778	42.6154296414648	1032.37276817644	461.446345682009	2633.48896216081	1567.291560586	2990.56458418992	2002.53885082218	1315.98013393409	68.6118490012012	59.0126024529319	60.0239919303684	94.7617684020903	394.012712604482	374.423656091557	829.427425142649	759.898279371047	329.029740551063	256.538452569857	17.1830350630429	12.3828821305477	21.8401253161056	27.0606526123561	234.423981067443	3745.53982926429	2406.78527814594	455.155112852661	499.37494874055	375.907761621139	15.8073479016432	20.7490775087581	234.664423229354	229.714030081392	690.773131194155	793.354701167945	1325.6841188912	1078.64443693724	513.141374022793	571.723735367956	334.83075380138	335.092926684747	809.396493245127	12.9495775527293	22.8619642481765	8121.85798673677	3905.4897654185	6997.1021710438	5970.42244397606	4491.88894037001	6794.75322614438	48.9579272074955	43.5598470828391	61.9072637925016	49.1481507070265	5931.76544579232	5371.8289810958	3207.85641529605	584.787859058183	5554.22170960124	485.438560988347	2.12877057789517	1.01476124132284	5.95374341395241	4.19012395188308	34.8090091530683	651.986046182221	773.965622975473	72.0335866973156	93.6119601879781	28.5609932400931	23.47608009658	18.9254500692493	24.7333225048589	19.9050334214256	35.8959344580404	10.7295045562774	420.922669331635	105.062848377854	31.5719479375204	16.2538285489496	2233086	44435	"96"	"0.66"	"89.92"	"53.95"	"0"	19	"d__Bacteria"	"p__Actinobacteriota"	"c__Actinobacteria"	"o__Mycobacteriales"	"f__Mycobacteriaceae"	"g__Corynebacterium"	"s__"	"Known"	"SAMPLE_1473"
"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__"	"SMGC_275"	6.80083755065446	3.89667953479227	1.73175438795349	2.92957494565843	32.9537633922901	427.164858158601	10.1072254312191	2.89755934994689	14.5101796659949	4.28058065927075	40.8860507390816	48.5696247217059	447.985357062629	135.569591591657	315.887265700153	248.248911053145	401.362332922154	397.188731053526	85.0726136777194	23.2154754842938	59.5512893746694	28.6227151734477	118.230191297784	643.441706709959	14345.2969994784	7776.46149773264	6732.8648483775	2959.9062874544	2601.39113308055	3.58153600547697	2.66518172942106	1.35840274597535	0.308900853918725	52.7492914592437	44.5447034342247	309.542897152455	250.792482317146	100.504951833617	123.196939305008	109.650420192854	8.39694833807625	0.845831105518625	7.4701558175636	5.41386900553637	36.4131151413406	21.8953987799867	266.387107619045	241.416459695336	86.9355392177948	58.9524617687041	114.060676681079	91.3596287767575	89.4520700678364	136.703490677913	112.819202740165	432.807622081949	432.374635146843	2162.23354449244	1856.75281475987	466.309591215142	624.779745204264	1.27504367766804	1.46707921561272	0.905638748147921	2.7768844357718	13.0624470208907	240.136917484267	50.7046784242853	22.1534863470408	68.9833562873417	4.3126213322726	1.14615211268056	3.07931398590781	20.3164832092107	53.0929030795712	82.1361176378868	51.0438573078354	700.745612400689	604.371652163401	51.0537845061857	87.5013647276267	68.1220691143311	97.6263719773414	440.240706126772	18.8657826546342	9.41299492298399	1348.86163024436	545.506873987062	1749.52556116334	1797.86037703786	1417.00466749667	2029.68539182273	12.9420502320004	12.984606973707	14.0825948305714	13.0921234263757	130.046374030391	532.208441547122	264.323777798906	64.7456861208457	496.433701933815	92.6262160376237	10.5045073738955	5.48427525027265	6.82012399522922	2.27212546570045	13.3844033975122	481.371627016934	514.762945701401	17.7911696536105	40.6094179703973	19.5235206445439	23.7628098989315	12.3744495867836	4.35884333781112	1.18578131844864	104.207642647425	53.5537539847201	388.643718327172	60.4060411320872	23.8846558985722	4.28332155895108	1583896	59780	"56.83"	"0"	"0"	"0"	"0"	12	"d__Bacteria"	"p__Actinobacteriota"	"c__Actinobacteria"	"o__Mycobacteriales"	"f__Mycobacteriaceae"	"g__Corynebacterium"	"s__"	"Novel"	"SAMPLE_1515"
"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium humerusii"	"SMGC_28"	15122.1236227429	13337.4725543243	13759.5810858625	12652.058425101	11153.7081295306	12712.9398843111	14067.073286995	14322.383490553	11590.9166389058	13442.7840440022	18702.9247165296	21611.6645004699	8981.63988580252	14652.9748906943	2010.9189083301	3809.86868576771	10231.2730432365	9289.09157777286	10739.7050981261	11146.1723863679	10411.4671530454	11310.9059433893	15239.8676132012	20539.8855677023	8457.83223463739	11413.743961976	13017.0624614059	10998.0754733791	10665.9443853243	14386.5529437961	16902.6257497558	12858.1391891852	11224.6516960313	12319.1644053379	12753.6704244379	10752.1376666446	9287.41023800944	14562.8211088259	16982.0512069328	13803.2048990486	10056.2950554254	10005.4602590784	15361.8999697505	17964.6001255662	16753.510869547	19272.9260346104	15392.7212211002	19809.8283578573	11843.0219486718	13215.3150725758	14181.8612389047	18307.1274232869	18697.2692901517	19126.2734928785	22418.6242951604	9961.73816363816	14642.0865866998	4354.66632373828	7974.39175802045	12888.113400348	2685.02060660342	11636.2932703839	11667.7815405249	17461.1658340721	19377.2075182655	12299.4260906923	10449.7339402857	11636.1554024639	14638.1653521668	17228.1603428818	11389.8729854203	21138.8009502558	22024.1665420799	16559.3074718741	18892.1905055645	16499.2068238432	18538.2511026585	5785.70927196208	8945.00850796991	17186.9944729453	20450.3649506327	18539.7766020497	22141.3410948031	15292.8872247729	15907.0638873649	16974.4487488005	6754.54737631406	12358.044508312	2037.92594583347	3763.11359417567	7832.77246088303	5256.68452123315	20312.0615886758	19705.2482162218	21695.7292830297	20349.0830304581	11721.3845944026	4838.53155806325	12235.9007888807	14604.2942335721	11191.2979614869	16548.2565842134	23912.894145271	26363.0773324144	21449.1051170178	21125.1948750375	25996.7577992265	9758.69545479388	11245.9077942271	18763.6986801235	21805.1551464892	20728.8520499899	15637.6360505477	14845.4621143233	10297.2733867831	8769.24847832321	9574.5114605158	9768.62336000788	11427.0789500972	11946.1421436104	14954.0979052915	14055.996673207	2532977	245169	"99.01"	"0"	"0"	"0"	"0"	19	"d__Bacteria"	"p__Actinobacteriota"	"c__Actinobacteria"	"o__Propionibacteriales"	"f__Propionibacteriaceae"	"g__Cutibacterium"	"s__Cutibacterium humerusii"	"Known"	"SAMPLE_106"
"d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__"	"SMGC_286"	23.4368690697143	17.7671176414044	0.0852560975007376	0.90862423235259	24.836040587401	23.4417231155283	0.267932744510919	0.173660756393407	65.506029780136	163.415228856944	33.1287868884897	79.9283529960055	125.648573737369	110.839960407095	49.109885408902	55.240408602828	49.4843688995984	116.579582438226	12.457253742353	13.5898167563482	16.0610165957041	6.32777559341881	105.403422949417	7.35053713320778	2052.53445254494	1385.06586266684	452.93469089493	227.740735406519	105.967836114999	7.40555760701153	14.4913836762917	1.40438763891519	0.745168248825999	117.545722479524	129.974762427377	291.475071136147	414.303021197765	57.065075671662	42.1492679194246	39.25783936192	20.033546161038	23.9020250616687	13.1577665186069	34.6373752835989	16.5095544678866	3.80557429818948	48.1239316887239	35.9901078563118	11.240765877325	11.9806611908783	9.25873760712901	41.8759335219725	192.584252333216	2.99113654427904	12.2777240619337	11.7109799809355	20.4913373677985	12.676943589676	36.4936216474492	17.2114128683716	5.23296503089822	16.6972846703902	21.6388674257094	2.2887250055484	2.32999607810921	12.7543815761266	24.7950215257753	52.967195840894	33.2410229997688	91.3655572348096	10.5892057839519	21.9874400537607	47.2227395342883	28.2210820215588	54.4327950932222	28.3055347320943	55.0662293252454	29.80361666551	53.1344409546357	30.6342973377762	22.5659444917943	26.3946939016308	50.6031271971798	5148.91987581289	65.434218473207	242.013239987317	907.159404475403	654.676548247094	314.442635209076	461.73945147966	467.678019942802	3266.87514898551	2168.36949290057	4202.60996774072	1859.75331202232	7090.19694581504	4208.3544681773	430.477259763303	10070.866388136	1161.19892473081	2874.94311407411	375.953793341107	2.75812262553591	8.87467291489128	6.14702568780919	3.75846698195887	58.4249772735455	151.770819411006	321.530729160257	22.4808705167733	35.3983885504275	40.3688687210597	19.1565922379293	34.2488685318532	1.5021332276029	3.81398142197623	20.7701605492937	12.7031742785689	25.4824567750557	24.9006847091154	6.48508375953294	1.47610710905689	2298050	37159	"96.71"	"0.08"	"0"	"0"	"0"	20	"d__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Staphylococcales"	"f__Staphylococcaceae"	"g__Staphylococcus"	"s__"	"Known"	"SAMPLE_1550"
"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__"	"SMGC_297"	5.15137974030117	3.81436092309099	4.83469550820897	1.33142598190481	144.232565526332	601.732162390828	13.4271738329353	24.1618047269634	8.35309742397545	3.45853816906542	212.648206832474	112.601197433183	2401.76535623227	1230.38053705712	3899.96629862539	2918.27459139701	1356.07364946003	1064.63085734988	2.83249752656947	1.1562643210243	14.4149067274753	5.39970526314461	593.398832827917	208.41681652468	299.680369844108	831.85514551139	102.61312087944	219.626268599374	255.184811522204	17.9050039661049	15.8810327053814	22.5337685962055	16.8466196101034	1244.55605458045	1381.04180581246	3134.59465238758	2360.401848585	823.263539082815	907.163175216755	935.741880075232	103.723020268418	71.6926945193319	492.654827858309	460.056609210107	3399.68834353108	1607.98969356332	31225.8924059861	20687.1928468991	6179.17681705964	4479.90128146618	21767.2755314293	87.5195405844213	62.5109212155869	134.119022057228	113.34206756303	960.438811103741	1033.73588056598	1663.95362154347	1809.55115610683	576.835812079828	796.535645183243	4.24951046528483	4.53393084853613	4.11592460295596	6.14554506715905	72.4758530151909	269.926212534243	755.415614450152	40.8511289355382	151.255746445007	18.8648988026354	23.8456618338438	22.2167292978914	1037.83248344058	992.326978473726	1174.26430774755	1410.05234840788	1143.69580674717	1298.33557139258	687.075789598922	677.362669679141	1094.81075940928	1197.84189532726	758.274131287072	7.74432515688342	3.50017745869893	23.6192655177627	212.623443607651	197.886620108731	402.240881113696	52.1947950557618	42.8184847075205	31.1635972693186	15.7897296478011	45.9972063254495	84.4620530523414	3007.41357331098	2771.59472440354	1604.07837288	1518.85456559404	1443.87335960009	619.754524979205	2.27336312054775	1.30042427651302	5.48389548435261	2.06525993381011	60.8291058132927	411.944127542839	414.283255798296	194.730290906622	201.931096148109	70.9840113369987	3.6641714162469	5.09666777518481	2.64132846512543	3.59273975582382	26.1368829571942	17.859120053482	281.28466880002	69.3554230781241	11.1839799779752	3.11467743586058	1742546	5220	"57.6"	"0.52"	"0"	"0"	"0"	12	"d__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Paracoccus"	"s__"	"Known"	"SAMPLE_1630"
"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Janibacter;s__"	"SMGC_299"	37.9995077116343	19.0549735405168	28.324208429002	35.0233244145508	71.6876950028459	842.744452885788	19.7945409533943	15.4595619579878	8.5664427443658	6.91956767930166	53.61683601359	95.0151851207767	1252.07211666496	2705.40028516541	532.583450640096	1306.26589033564	857.268303534292	614.252812000116	3.35094268843669	14.8859786788049	11.6691480978928	16.9095133216915	1474.85251973536	1060.23779030837	378.858262682668	891.893715422328	91.0026153807305	49.4436771736865	303.21012522101	12.6866891385384	13.8145674937098	8.59249920822685	14.9964492789126	977.652002480768	1317.93652978543	1320.95784278026	823.123637715872	567.963599932309	557.167718442358	197.54074034028	202.651935214488	94.9670526553464	519.247474436039	406.474686084712	3449.34607611287	1113.46449162366	32847.2599723314	15287.2887233672	7256.1775411188	3739.91439700878	23078.6899987791	49.7627610970839	49.5856494125887	53.529675641539	81.6920203165559	152.069034137667	310.837708439365	174.969965922144	456.793292420459	124.834788729989	130.295179298905	7.79637563000693	7.79513786331908	16.421890131706	24.2855554112937	86.4988474416722	627.445753901679	865.468660530207	170.637520733139	206.72745500244	107.156267108452	14.3387304986689	14.1215683062594	104.390276869746	156.583597838011	288.719875854273	311.644577222634	235.912978722217	476.139664614421	158.04956170367	153.491259341238	268.09108711936	233.550876799829	2392.30985508311	35.8003301309875	10.7354882336131	81.6854744624948	600.438633166649	163.821862547744	470.657856397745	74.4611256264904	89.5279442295073	159.276139777196	127.306757499183	225.926953710134	157.95156645409	3245.01020391671	8285.57265307474	4728.21867802356	1274.81820180206	4515.19113299658	1098.56597710397	78.7855720310992	56.7113782932594	89.765021172076	34.0621145571098	481.163966213616	3062.70465123454	1646.70660933053	1267.44830523491	1129.86151310895	863.69258253001	42.5431833278243	24.4605862914429	44.4209357545061	60.1297474639738	42.488869007006	64.6706876317352	653.532720284611	178.341457511752	33.420955264594	9.61833683757167	2504008	8793	"86.98"	"1.13"	"92.44"	"32.82"	"0"	17	"d__Bacteria"	"p__Actinobacteriota"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Dermatophilaceae"	"g__Janibacter"	"s__"	"Known"	"SAMPLE_1630"
"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sp900232865"	"SMGC_301"	2.7240530464693	1.40472192004639	1.96203434956938	2.11217684484515	13.7389799129963	38.9717571542918	7.14701097881588	4.08735804246895	4.18464331154622	1.37165796991248	16.3927500888501	27.3454585453597	101.937979877384	137.140135640889	90.7573928810612	228.138308309379	521.058949009732	789.660602828414	0.898695950058291	3.4393125658788	0	1.16810498813177	237.813059309804	850.931069303441	73.4172220961526	183.489653400694	20.8445053105825	20.1556183936678	1.45068230085839	1.80756126470531	4.37687197450745	0.734540047424442	0.111356296237949	64.7467059238456	100.471910778943	293.900124243251	249.381293207161	64.1628024551625	89.7850120226125	74.1267748455394	638.315873715366	329.003687679226	420.396550983917	301.233958713701	1018.65495100886	547.507761198184	1934.28813805305	1479.68146537783	2990.3628914025	2385.60388908803	2371.37712863675	871.793421309348	879.504330589625	1842.93496499624	1955.92629012625	6529.90196385079	7142.68483381954	5235.58574005281	5996.90945359456	3893.05130568205	4283.53894878805	0.919286170209703	2.1154814648883	5.00595846037331	4.13474989071536	20.89577950608	72.0294009065338	226.198077329641	35.9950157054334	63.4619922143543	72.0976182870212	1.65271481220299	1.5263437106186	45.2956919901495	65.5530220035689	55.8348985052955	141.606955300604	72.6523940219574	50.8628229832292	52.6151675376575	82.4101217356442	48.0529817671895	102.416046603518	571.253289911184	14.9182442873674	1.23393078491946	113.402463847016	143.099624127795	467.112179960904	1239.44176094687	217.907072365379	172.751550398096	1.14591374818251	2.02415020151262	2.23150031368924	4.37426912890475	67.1765863122345	220.978038982518	323.694238040175	236.382652210375	193.199556834847	371.011252806548	3.06549763722862	0	1.51298483163067	0.327633249618529	12.8665887089129	131.071011948655	81.185973676218	24.0509058153371	26.6953246203018	9.67735121566266	6.11878828937803	6.13372438978026	4.01561673625031	1.13990590914399	5.30734124562677	1.25361698357319	194.569958152153	22.9219962720713	8.87114412056735	0.926461973186606	2196853	509187	"99.55"	"0.45"	"93.28"	"0"	"0"	20	"d__Bacteria"	"p__Actinobacteriota"	"c__Actinobacteria"	"o__Mycobacteriales"	"f__Mycobacteriaceae"	"g__Corynebacterium"	"s__Corynebacterium sp900232865"	"Known"	"SAMPLE_1635"
"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium ihuae"	"SMGC_302"	44.1344632086728	3.65997946810546	14.3989343041273	8.46581975189027	36.5637541381274	172.047993551517	5.22129943586985	4.51225081898702	73.8225187800416	5.0331465911484	42.5361956817514	36.093929238455	604.129375258913	291.093703249936	287.106472315499	456.692401310385	351.176472645333	3.23968234161239	75.3389615593681	5.69525869065955	71.6602471659415	4.17632815750993	419.838100866817	1022.95399466418	69.9916901247801	223.881001986737	104.597056206642	25.0768310481817	164.848039988019	39.6500995082969	5.42379027141895	4.83774151483773	3.08028747020508	448.752845758398	373.467609258438	635.260097619581	385.977769639089	260.456786185489	249.807395687555	190.90213149121	168.428784139183	45.9590427056289	101.347831812045	105.193354249214	509.283912345039	220.854338524226	3409.34581211336	2134.55231650501	1075.63113383828	753.393453661824	2692.88858901554	207.308916888792	148.372260296025	664.145067335499	231.405812842297	591.272136436445	850.245445823708	1182.21066967929	1382.30581114097	691.863238236248	1141.76201633717	60.7179331850265	5.61290218663139	11.1810139509685	10.7125415630579	62.9126090808048	127.39559286962	408.232729220178	21.7436469715923	74.8081688160458	23.1478071488774	12.6472362779998	7.36322211715403	69.7142872348177	74.8225165502473	231.146620773274	229.432756305683	149.598335787677	196.847889681589	105.364022258267	112.856318104534	99.5153873078846	210.259858388378	502.33192618763	21.054169487387	7.19799648278386	201.749203310966	251.630885498229	867.025870470315	1865.69892068712	153.630165371725	166.284063606233	33.2687728841919	19.2826584670538	33.3828351414488	31.1920222526086	666.792602142925	1484.87404920225	1067.91613663216	671.140096513559	270.744965680933	406.320939028109	12.6227546560067	9.12274041029008	10.0358192812721	7.95310683682961	76.2663758262515	285.54808905415	325.183400955735	109.824870296173	105.490569741322	380.42844230731	65.9749676037107	11.4895978611195	30.3567677264776	32.9794391916375	16.104078262481	31.9877500302862	219.796289635667	97.6378564565308	6.48087710086498	4.53273242985914	1945766	7296	"70.8"	"1.16"	"0"	"0"	"0"	14	"d__Bacteria"	"p__Actinobacteriota"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Brevibacteriaceae"	"g__Brevibacterium"	"s__Brevibacterium ihuae"	"Known"	"SAMPLE_1636"
